system:index,count,pixel_id,.geo
+727+577,1,38844380079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.83999994985163,38.804501879565485],[-121.75999994985162,38.804501879565485],[-121.75999994985162,38.884501879565484],[-121.83999994985163,38.884501879565484],[-121.83999994985163,38.804501879565485]]]}"
+727+578,1,38764380079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.83999994985163,38.72450187956549],[-121.75999994985162,38.72450187956549],[-121.75999994985162,38.804501879565485],[-121.83999994985163,38.804501879565485],[-121.83999994985163,38.72450187956549]]]}"
+727+579,1,38684380079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.83999994985163,38.64450187956549],[-121.75999994985162,38.64450187956549],[-121.75999994985162,38.72450187956549],[-121.83999994985163,38.72450187956549],[-121.83999994985163,38.64450187956549]]]}"
+727+580,1,38604380079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.83999994985163,38.56450187956548],[-121.75999994985162,38.56450187956548],[-121.75999994985162,38.64450187956549],[-121.83999994985163,38.64450187956549],[-121.83999994985163,38.56450187956548]]]}"
+727+581,1,38524380079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.83999994985163,38.484501879565485],[-121.75999994985162,38.484501879565485],[-121.75999994985162,38.56450187956548],[-121.83999994985163,38.56450187956548],[-121.83999994985163,38.484501879565485]]]}"
+727+582,1,38444380079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.83999994985163,38.40450187956549],[-121.75999994985162,38.40450187956549],[-121.75999994985162,38.484501879565485],[-121.83999994985163,38.484501879565485],[-121.83999994985163,38.40450187956549]]]}"
+727+583,1,38364380079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.83999994985163,38.32450187956549],[-121.75999994985162,38.32450187956549],[-121.75999994985162,38.40450187956549],[-121.83999994985163,38.40450187956549],[-121.83999994985163,38.32450187956549]]]}"
+727+584,1,38284380079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.83999994985163,38.24450187956548],[-121.75999994985162,38.24450187956548],[-121.75999994985162,38.32450187956549],[-121.83999994985163,38.32450187956549],[-121.83999994985163,38.24450187956548]]]}"
+728+568,1,39564380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,39.524501879565484],[-121.67999994985163,39.524501879565484],[-121.67999994985163,39.60450187956549],[-121.75999994985162,39.60450187956549],[-121.75999994985162,39.524501879565484]]]}"
+728+569,1,39484380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,39.444501879565486],[-121.67999994985163,39.444501879565486],[-121.67999994985163,39.524501879565484],[-121.75999994985162,39.524501879565484],[-121.75999994985162,39.444501879565486]]]}"
+728+570,1,39404380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,39.36450187956549],[-121.67999994985163,39.36450187956549],[-121.67999994985163,39.444501879565486],[-121.75999994985162,39.444501879565486],[-121.75999994985162,39.36450187956549]]]}"
+728+571,1,39324380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,39.28450187956549],[-121.67999994985163,39.28450187956549],[-121.67999994985163,39.36450187956549],[-121.75999994985162,39.36450187956549],[-121.75999994985162,39.28450187956549]]]}"
+728+572,1,39244380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,39.204501879565484],[-121.67999994985163,39.204501879565484],[-121.67999994985163,39.28450187956549],[-121.75999994985162,39.28450187956549],[-121.75999994985162,39.204501879565484]]]}"
+728+573,1,39164380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,39.124501879565486],[-121.67999994985163,39.124501879565486],[-121.67999994985163,39.204501879565484],[-121.75999994985162,39.204501879565484],[-121.75999994985162,39.124501879565486]]]}"
+728+574,1,39084380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,39.04450187956549],[-121.67999994985163,39.04450187956549],[-121.67999994985163,39.124501879565486],[-121.75999994985162,39.124501879565486],[-121.75999994985162,39.04450187956549]]]}"
+728+575,1,39004380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,38.96450187956549],[-121.67999994985163,38.96450187956549],[-121.67999994985163,39.04450187956549],[-121.75999994985162,39.04450187956549],[-121.75999994985162,38.96450187956549]]]}"
+728+576,1,38924380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,38.884501879565484],[-121.67999994985163,38.884501879565484],[-121.67999994985163,38.96450187956549],[-121.75999994985162,38.96450187956549],[-121.75999994985162,38.884501879565484]]]}"
+728+577,1,38844380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,38.804501879565485],[-121.67999994985163,38.804501879565485],[-121.67999994985163,38.884501879565484],[-121.75999994985162,38.884501879565484],[-121.75999994985162,38.804501879565485]]]}"
+728+578,1,38764380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,38.72450187956549],[-121.67999994985163,38.72450187956549],[-121.67999994985163,38.804501879565485],[-121.75999994985162,38.804501879565485],[-121.75999994985162,38.72450187956549]]]}"
+728+579,1,38684380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,38.64450187956549],[-121.67999994985163,38.64450187956549],[-121.67999994985163,38.72450187956549],[-121.75999994985162,38.72450187956549],[-121.75999994985162,38.64450187956549]]]}"
+728+580,1,38604380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,38.56450187956548],[-121.67999994985163,38.56450187956548],[-121.67999994985163,38.64450187956549],[-121.75999994985162,38.64450187956549],[-121.75999994985162,38.56450187956548]]]}"
+728+581,1,38524380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,38.484501879565485],[-121.67999994985163,38.484501879565485],[-121.67999994985163,38.56450187956548],[-121.75999994985162,38.56450187956548],[-121.75999994985162,38.484501879565485]]]}"
+728+582,1,38444380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,38.40450187956549],[-121.67999994985163,38.40450187956549],[-121.67999994985163,38.484501879565485],[-121.75999994985162,38.484501879565485],[-121.75999994985162,38.40450187956549]]]}"
+728+583,1,38364380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,38.32450187956549],[-121.67999994985163,38.32450187956549],[-121.67999994985163,38.40450187956549],[-121.75999994985162,38.40450187956549],[-121.75999994985162,38.32450187956549]]]}"
+728+584,1,38284380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,38.24450187956548],[-121.67999994985163,38.24450187956548],[-121.67999994985163,38.32450187956549],[-121.75999994985162,38.32450187956549],[-121.75999994985162,38.24450187956548]]]}"
+728+585,1,38204380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,38.164501879565485],[-121.67999994985163,38.164501879565485],[-121.67999994985163,38.24450187956548],[-121.75999994985162,38.24450187956548],[-121.75999994985162,38.164501879565485]]]}"
+728+586,1,38124380159565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.75999994985162,38.08450187956549],[-121.67999994985163,38.08450187956549],[-121.67999994985163,38.164501879565485],[-121.75999994985162,38.164501879565485],[-121.75999994985162,38.08450187956549]]]}"
+729+569,1,39484380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,39.444501879565486],[-121.59999994985162,39.444501879565486],[-121.59999994985162,39.524501879565484],[-121.67999994985163,39.524501879565484],[-121.67999994985163,39.444501879565486]]]}"
+729+570,1,39404380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,39.36450187956549],[-121.59999994985162,39.36450187956549],[-121.59999994985162,39.444501879565486],[-121.67999994985163,39.444501879565486],[-121.67999994985163,39.36450187956549]]]}"
+729+571,1,39324380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,39.28450187956549],[-121.59999994985162,39.28450187956549],[-121.59999994985162,39.36450187956549],[-121.67999994985163,39.36450187956549],[-121.67999994985163,39.28450187956549]]]}"
+729+572,1,39244380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,39.204501879565484],[-121.59999994985162,39.204501879565484],[-121.59999994985162,39.28450187956549],[-121.67999994985163,39.28450187956549],[-121.67999994985163,39.204501879565484]]]}"
+729+573,1,39164380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,39.124501879565486],[-121.59999994985162,39.124501879565486],[-121.59999994985162,39.204501879565484],[-121.67999994985163,39.204501879565484],[-121.67999994985163,39.124501879565486]]]}"
+729+574,1,39084380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,39.04450187956549],[-121.59999994985162,39.04450187956549],[-121.59999994985162,39.124501879565486],[-121.67999994985163,39.124501879565486],[-121.67999994985163,39.04450187956549]]]}"
+729+575,1,39004380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,38.96450187956549],[-121.59999994985162,38.96450187956549],[-121.59999994985162,39.04450187956549],[-121.67999994985163,39.04450187956549],[-121.67999994985163,38.96450187956549]]]}"
+729+576,1,38924380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,38.884501879565484],[-121.59999994985162,38.884501879565484],[-121.59999994985162,38.96450187956549],[-121.67999994985163,38.96450187956549],[-121.67999994985163,38.884501879565484]]]}"
+729+577,1,38844380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,38.804501879565485],[-121.59999994985162,38.804501879565485],[-121.59999994985162,38.884501879565484],[-121.67999994985163,38.884501879565484],[-121.67999994985163,38.804501879565485]]]}"
+729+578,1,38764380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,38.72450187956549],[-121.59999994985162,38.72450187956549],[-121.59999994985162,38.804501879565485],[-121.67999994985163,38.804501879565485],[-121.67999994985163,38.72450187956549]]]}"
+729+579,1,38684380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,38.64450187956549],[-121.59999994985162,38.64450187956549],[-121.59999994985162,38.72450187956549],[-121.67999994985163,38.72450187956549],[-121.67999994985163,38.64450187956549]]]}"
+729+580,1,38604380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,38.56450187956548],[-121.59999994985162,38.56450187956548],[-121.59999994985162,38.64450187956549],[-121.67999994985163,38.64450187956549],[-121.67999994985163,38.56450187956548]]]}"
+729+581,1,38524380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,38.484501879565485],[-121.59999994985162,38.484501879565485],[-121.59999994985162,38.56450187956548],[-121.67999994985163,38.56450187956548],[-121.67999994985163,38.484501879565485]]]}"
+729+582,1,38444380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,38.40450187956549],[-121.59999994985162,38.40450187956549],[-121.59999994985162,38.484501879565485],[-121.67999994985163,38.484501879565485],[-121.67999994985163,38.40450187956549]]]}"
+729+583,1,38364380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,38.32450187956549],[-121.59999994985162,38.32450187956549],[-121.59999994985162,38.40450187956549],[-121.67999994985163,38.40450187956549],[-121.67999994985163,38.32450187956549]]]}"
+729+584,1,38284380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,38.24450187956548],[-121.59999994985162,38.24450187956548],[-121.59999994985162,38.32450187956549],[-121.67999994985163,38.32450187956549],[-121.67999994985163,38.24450187956548]]]}"
+729+585,1,38204380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,38.164501879565485],[-121.59999994985162,38.164501879565485],[-121.59999994985162,38.24450187956548],[-121.67999994985163,38.24450187956548],[-121.67999994985163,38.164501879565485]]]}"
+729+586,1,38124380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,38.08450187956549],[-121.59999994985162,38.08450187956549],[-121.59999994985162,38.164501879565485],[-121.67999994985163,38.164501879565485],[-121.67999994985163,38.08450187956549]]]}"
+729+587,1,38044380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,38.00450187956549],[-121.59999994985162,38.00450187956549],[-121.59999994985162,38.08450187956549],[-121.67999994985163,38.08450187956549],[-121.67999994985163,38.00450187956549]]]}"
+729+588,1,37964380239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.67999994985163,37.92450187956549],[-121.59999994985162,37.92450187956549],[-121.59999994985162,38.00450187956549],[-121.67999994985163,38.00450187956549],[-121.67999994985163,37.92450187956549]]]}"
+730+570,1,39404380319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.59999994985162,39.36450187956549],[-121.51999994985162,39.36450187956549],[-121.51999994985162,39.444501879565486],[-121.59999994985162,39.444501879565486],[-121.59999994985162,39.36450187956549]]]}"
+730+571,1,39324380319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.59999994985162,39.28450187956549],[-121.51999994985162,39.28450187956549],[-121.51999994985162,39.36450187956549],[-121.59999994985162,39.36450187956549],[-121.59999994985162,39.28450187956549]]]}"
+730+572,1,39244380319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.59999994985162,39.204501879565484],[-121.51999994985162,39.204501879565484],[-121.51999994985162,39.28450187956549],[-121.59999994985162,39.28450187956549],[-121.59999994985162,39.204501879565484]]]}"
+730+573,1,39164380319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.59999994985162,39.124501879565486],[-121.51999994985162,39.124501879565486],[-121.51999994985162,39.204501879565484],[-121.59999994985162,39.204501879565484],[-121.59999994985162,39.124501879565486]]]}"
+730+574,1,39084380319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.59999994985162,39.04450187956549],[-121.51999994985162,39.04450187956549],[-121.51999994985162,39.124501879565486],[-121.59999994985162,39.124501879565486],[-121.59999994985162,39.04450187956549]]]}"
+730+575,1,39004380319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.59999994985162,38.96450187956549],[-121.51999994985162,38.96450187956549],[-121.51999994985162,39.04450187956549],[-121.59999994985162,39.04450187956549],[-121.59999994985162,38.96450187956549]]]}"
+730+576,1,38924380319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.59999994985162,38.884501879565484],[-121.51999994985162,38.884501879565484],[-121.51999994985162,38.96450187956549],[-121.59999994985162,38.96450187956549],[-121.59999994985162,38.884501879565484]]]}"
